Epoch,Loss,Accuracy,Time (s)
1,2.507523789494399,25.889959800455273,156.3066201210022
2,1.7886017544350756,44.786167481958636,39.57502055168152
3,1.4829352590321756,53.20022279265753,14.411568641662598
4,1.2280925040828186,62.15915145057393,18.39438557624817
5,1.0150282399573194,70.96551557126944,12.146399021148682
6,0.8471521426096051,77.44708674383688,14.037655115127563
7,0.7185732327378571,81.6305032208069,20.293834686279297
8,0.6150924528807679,84.70601055843464,11.485615015029907
9,0.5158495292667264,87.66285658933501,15.03482723236084
10,0.44260872356109204,89.65709304015111,14.417722702026367
11,0.3869701616996582,91.26749648859399,13.93089771270752
12,0.34268848678737235,92.46379619315155,12.622552633285522
13,0.3017851740306376,93.65646340872766,21.601665019989014
14,0.26536682400356504,94.60212137356517,15.177997827529907
15,0.23439827575218566,95.37220903763259,23.32654094696045
16,0.21045723601299174,95.95219644500412,12.625084400177002
17,0.18669880208077816,96.50312394052405,11.635000228881836
18,0.16596334230373888,96.98866663437788,11.589046716690063
19,0.1502612793800816,97.2998498571221,11.786323070526123
20,0.13423062699498037,97.68852617813727,14.711513757705688
21,0.11964609845319399,97.97186031869036,11.851046800613403
22,0.10761810090658096,98.24187533297815,11.800678730010986
23,0.09654258199082255,98.55790187436432,11.763999223709106
24,0.08800242949657765,98.68746064803604,11.550687313079834
25,0.08052488472370356,98.84971182254081,12.20351505279541
26,0.07127672464416676,99.07371530973023,12.725070238113403
27,0.0639645176544647,99.22506901729065,11.68399953842163
28,0.05791163963234,99.34009783503657,17.17099952697754
29,0.051809754882918974,99.45633748244298,15.54000210762024
30,0.046905197759646196,99.5483605366397,19.956206798553467
31,0.04465561526490162,99.58347459679372,25.413652896881104
32,0.03804223805856271,99.70334673318158,11.19318675994873
33,0.033504331079326086,99.7747856831501,11.19916558265686
34,0.031128466906366243,99.79052646873637,16.52002501487732
35,0.02778896830266705,99.8329055068533,13.49899959564209
36,0.029995275107745786,99.7529907492614,15.806042194366455
37,0.02419516984257997,99.87286288564924,12.12799859046936
38,0.019952542723759133,99.93219353901293,12.416998863220215
39,0.017982389882420284,99.92613939071052,11.98200011253357
40,0.019662206738772038,99.89344698987746,11.93451976776123
41,0.02359026775986602,99.77962900179203,14.820001125335693
42,0.014419045043394155,99.96004262120405,12.046999216079712
43,0.012129524559065146,99.9709400881484,12.294999361038208
44,0.011021219276471334,99.97457257712985,12.148999452590942
45,0.010108274411288993,99.97699423645082,12.007000207901001
46,0.01693256383389811,99.80626725432266,12.253709316253662
47,0.008958338327336791,99.97941589577178,12.706000328063965
48,0.007775192753406063,99.98304838475323,12.375997543334961
49,0.013753649638821558,99.82079721024846,12.117647409439087
50,0.013756117139057755,99.88254952293312,12.26803994178772
